gene,pval
isogroupisogroup13345,-0.592863140344615
isogroupisogroup13354,-0.639818203234823
isogroupisogroup133742,-0.187815216831295
isogroupisogroup134572,-0.647549794263191
isogroupisogroup13549,-0.212993241834353
isogroupisogroup13581,0.571524714927847
isogroupisogroup13612,-0.261695839265178
isogroupisogroup136146,-0.252012866933048
isogroupisogroup136410,1.98198206786309
isogroupisogroup13648,0.197161081724151
isogroupisogroup136780,-0.618956872213698
isogroupisogroup13713,2.6756751726304
isogroupisogroup13714,-2.07042904995603
isogroupisogroup13721,-0.734260117932241
isogroupisogroup13779,0.489411489184704
isogroupisogroup13797,0.0535945881560247
isogroupisogroup13842,-1.66913144249183
isogroupisogroup14005,1.26867879789703
isogroupisogroup14126,0.391548424916114
isogroupisogroup14162,0.195293915284669
isogroupisogroup14196,-1.67855270731924
isogroupisogroup14217,0.146189301369123
isogroupisogroup142571,1.40037013021491
isogroupisogroup14283,0.12360884906297
isogroupisogroup14297,-0.491683985305157
isogroupisogroup143474,0.498151782732393
isogroupisogroup143694,0.137840444851184
isogroupisogroup14383,-1.53481733408884
isogroupisogroup14388,-0.502007865351088
isogroupisogroup143886,-0.128897550278548
isogroupisogroup14390,0.970765867211849
isogroupisogroup14432,-1.01805748567831
isogroupisogroup14443,0.456740239897109
isogroupisogroup144690,0.512975910974105
isogroupisogroup144740,2.21580890731225
isogroupisogroup14658,-0.434632786406079
isogroupisogroup147373,0.306609286368642
isogroupisogroup14788,0.31005998759627
isogroupisogroup14826,-1.03321042445472
isogroupisogroup14836,0.954439789153715
isogroupisogroup148555,-0.50578153713734
isogroupisogroup148833,-1.39615414228005
isogroupisogroup148884,1.42657865655178
isogroupisogroup1491,-0.861616351730173
isogroupisogroup14930,1.80939611911535
isogroupisogroup14964,0.709798771998513
isogroupisogroup150452,0.10243026102016
isogroupisogroup15061,0.454730898285784
isogroupisogroup151695,0.28976847713523
isogroupisogroup15173,0.152435933789855
isogroupisogroup15209,1.2927208234182
isogroupisogroup152382,-0.996981563178706
isogroupisogroup15247,2.33428620251763
isogroupisogroup15359,-1.53230771619845
isogroupisogroup153710,-1.56077796363066
isogroupisogroup15392,-1.62228439887549
isogroupisogroup154202,-0.270025202126354
isogroupisogroup15431,-0.117689365043302
isogroupisogroup154969,-0.654828479232989
isogroupisogroup154974,1.19077461381498
isogroupisogroup154981,0.140287799865999
isogroupisogroup15499,1.26152661826612
isogroupisogroup15524,-1.04416360031471
isogroupisogroup155718,-1.88759540564445
isogroupisogroup15581,-0.371283733667941
isogroupisogroup15602,0.240492287335248
isogroupisogroup15640,1.99715593775204
isogroupisogroup15728,-0.00735388157040511
isogroupisogroup15748,0.0539369948041676
isogroupisogroup15767,1.58398570864745
isogroupisogroup15916,-0.581008298967611
isogroupisogroup159223,2.25820656886139
isogroupisogroup15946,-1.12835826697962
isogroupisogroup15953,-0.00490870397841961
isogroupisogroup159541,-0.233071327608544
isogroupisogroup16133,-2.90060276636311
isogroupisogroup16158,1.86511436003737
isogroupisogroup16186,-0.153816641572595
isogroupisogroup1620,1.45379675323231
isogroupisogroup16302,-0.407442313488809
isogroupisogroup1633,-1.00363604847252
isogroupisogroup16611,-0.280688072138717
isogroupisogroup16682,1.04099847038331
isogroupisogroup16762,-0.0837884877759033
isogroupisogroup16768,0.0110457924228026
isogroupisogroup16833,5.24677461445932
isogroupisogroup16881,-1.30872351314958
isogroupisogroup16893,-0.968173313476231
isogroupisogroup16958,-4.54616069097262
isogroupisogroup16984,-0.0129636256912376
isogroupisogroup17121,0.243436978665223
isogroupisogroup17131,2.20986335367653
isogroupisogroup17140,-0.486650946844729
isogroupisogroup17295,1.79681406051292
isogroupisogroup17348,-0.725838900886643
isogroupisogroup17401,7.20081090032357
isogroupisogroup17505,-0.447443502142509
isogroupisogroup17645,1.15812407173033
isogroupisogroup17758,0.586278678555062
isogroupisogroup17923,-1.22959374757838
isogroupisogroup17942,0.656277492926362
isogroupisogroup18008,-0.934143403167984
isogroupisogroup18107,-0.298931453017153
isogroupisogroup18131,-0.150693856557792
isogroupisogroup18185,0.918245447490677
isogroupisogroup18332,0.0900411276649749
isogroupisogroup18448,1.44110769994432
isogroupisogroup18512,2.14932206422746
isogroupisogroup1858,1.41644458732348
isogroupisogroup18640,0.331183862858256
isogroupisogroup18656,0.485191221159284
isogroupisogroup18679,1.25102546471856
isogroupisogroup18713,2.9934343186268
isogroupisogroup18721,-1.61095859134754
isogroupisogroup18759,-0.455845314154643
isogroupisogroup18923,-1.25598208130693
isogroupisogroup18926,0.649631714266595
isogroupisogroup18952,1.13860858597024
isogroupisogroup18980,-0.20965930994657
isogroupisogroup19002,-0.436311421670352
isogroupisogroup19025,-0.47151988711056
isogroupisogroup19162,1.97039356777964
isogroupisogroup19205,-0.137555404790583
isogroupisogroup19324,-0.376307065449364
isogroupisogroup1935,-1.04308173193587
isogroupisogroup19461,-0.6464077834828
isogroupisogroup19474,0.879122595741502
isogroupisogroup19491,0.410719783687446
isogroupisogroup19651,0.00969808845915941
isogroupisogroup19730,-1.3614759433935
isogroupisogroup19737,-0.0212056791999776
isogroupisogroup19738,1.43844712827434
isogroupisogroup19793,0.509485202545267
isogroupisogroup19863,0.837945625087132
isogroupisogroup19908,0.0479196869183526
isogroupisogroup20103,0.448965591123687
isogroupisogroup20143,-1.44672871494956
isogroupisogroup20227,0.364985986892117
isogroupisogroup20244,-0.422025802637067
isogroupisogroup20291,-2.45344620646612
isogroupisogroup20369,1.24446794783124
isogroupisogroup20434,0.138155659649357
isogroupisogroup20440,-0.00625085429174405
isogroupisogroup20506,0.942195020182111
isogroupisogroup20516,-0.224188014889677
isogroupisogroup20534,1.3277663797223
isogroupisogroup20622,-0.436304793266322
isogroupisogroup20630,-0.814513805046835
isogroupisogroup20720,-1.47705164729241
isogroupisogroup20769,-0.604231988436208
isogroupisogroup20794,-1.65013348587261
isogroupisogroup20797,0.63121315894069
isogroupisogroup20815,-0.0357844175735094
isogroupisogroup20833,0.444238011082963
isogroupisogroup20837,-1.18950430035228
isogroupisogroup20902,-1.87149732259404
isogroupisogroup20933,-0.332617206931204
isogroupisogroup21028,-0.311758396576929
isogroupisogroup21067,-1.07361599292923
isogroupisogroup21104,0.181468863197
isogroupisogroup21115,-0.486029464334001
isogroupisogroup21154,-0.378010474860701
isogroupisogroup21171,0.879956732738261
isogroupisogroup21226,-3.30446129182424
isogroupisogroup21338,1.5073135003296
isogroupisogroup21363,-0.294080148957675
isogroupisogroup21485,0.955801217230236
isogroupisogroup21496,-0.366123810844187
isogroupisogroup21549,-0.713687443566103
isogroupisogroup21599,2.19889002788091
isogroupisogroup21657,0.294770942243347
isogroupisogroup21689,0.670367439519024
isogroupisogroup21732,-1.4460323886955
isogroupisogroup21873,3.17405103649162
isogroupisogroup21915,-0.217966478416757
isogroupisogroup21925,-0.229762362483181
isogroupisogroup22092,-0.59406611770265
isogroupisogroup22147,0.826178454152449
isogroupisogroup22183,-2.37160874224405
isogroupisogroup22211,-0.711718854841757
isogroupisogroup22227,0.777361922194993
isogroupisogroup22335,-0.0171138324558753
isogroupisogroup22463,0.456634880590546
isogroupisogroup22542,-0.593739028103479
isogroupisogroup22611,-0.167134774391471
isogroupisogroup22622,0.101154514371431
isogroupisogroup22626,-1.77092904053953
isogroupisogroup22628,0.125292666966745
isogroupisogroup22632,-2.21294946342951
isogroupisogroup22676,-0.193287529832189
isogroupisogroup22713,0.128948672916104
isogroupisogroup22794,-0.00122273159414905
isogroupisogroup22819,1.89921386952807
isogroupisogroup22877,0.998823325680767
isogroupisogroup22900,-2.16066975249745
isogroupisogroup22936,-0.373243743897811
isogroupisogroup22967,1.06282092240519
isogroupisogroup22969,0.154184011647301
isogroupisogroup2297,-7.99927948256626
isogroupisogroup23086,-0.630715934204866
isogroupisogroup23149,-0.207073902206053
isogroupisogroup23177,-0.145084934876244
isogroupisogroup23195,0.0566671252366003
isogroupisogroup23294,0.965235822187558
isogroupisogroup23315,-0.443944015341288
isogroupisogroup23383,1.21554164201724
isogroupisogroup23428,-4.06968994158617
isogroupisogroup23460,0.332604365324769
isogroupisogroup23466,-2.6499309279273
isogroupisogroup23491,0.122629897466027
isogroupisogroup23513,-1.52248163003837
isogroupisogroup23528,0.637495504947386
isogroupisogroup23566,2.0514963967523
isogroupisogroup23572,2.45237197984578
isogroupisogroup23576,-0.520630072583548
isogroupisogroup23583,0.38551754072071
isogroupisogroup23584,0.310597982435379
isogroupisogroup23585,1.43294028321879
isogroupisogroup23606,2.99585765194972
isogroupisogroup23612,3.37539508296576
isogroupisogroup23630,-2.14232926762054
isogroupisogroup23663,1.94621414668645
isogroupisogroup23673,-0.820403839900757
isogroupisogroup23729,-1.90491915333652
isogroupisogroup23797,2.17609590748257
isogroupisogroup23831,-1.09165785775898
isogroupisogroup23842,-0.422973048870512
isogroupisogroup23843,4.28110606645288
isogroupisogroup23889,-0.258534159817601
isogroupisogroup23891,-0.581325360961141
isogroupisogroup23995,0.977395634552865
isogroupisogroup24014,-1.25255318525866
isogroupisogroup24056,-2.00667765259582
isogroupisogroup24084,1.86551315769939
isogroupisogroup24104,-0.00404596192420227
isogroupisogroup24107,0.30765998663851
isogroupisogroup2418,-0.905717936448784
isogroupisogroup24210,-4.06028650443178
isogroupisogroup24232,-0.00135765059731
isogroupisogroup24246,-0.538840787466791
isogroupisogroup24251,16.4322832922897
isogroupisogroup24271,0.156226201473499
isogroupisogroup24274,1.46798201487626
isogroupisogroup24277,-0.0696742074976114
isogroupisogroup24309,-0.113685593024378
isogroupisogroup24317,0.717870315246221
isogroupisogroup24341,0.374587642732363
isogroupisogroup24377,0.90740287448798
isogroupisogroup24379,2.20075882387011
isogroupisogroup24384,0.781477369081236
isogroupisogroup24407,-0.0944676111729504
isogroupisogroup24430,-0.935771265995868
isogroupisogroup24431,3.2563654005001
isogroupisogroup24432,0.0438120488603849
isogroupisogroup24441,-0.161559692245269
isogroupisogroup24444,-0.091591458599783
isogroupisogroup24454,2.68816425780104
isogroupisogroup24456,0.711191124047734
isogroupisogroup24460,0.758474228243203
isogroupisogroup24462,0.090933295595749
isogroupisogroup24467,0.907650313830527
isogroupisogroup24479,3.99308398231542
isogroupisogroup24484,23.9230915457407
isogroupisogroup24514,0.359989035385762
isogroupisogroup24516,1.40831249085766
isogroupisogroup24525,2.15703564308678
isogroupisogroup24532,1.00956647048631
isogroupisogroup24535,-0.746774390421338
isogroupisogroup24537,4.37338280154871
isogroupisogroup24539,-2.08954602275514
isogroupisogroup24574,2.57043561280188
isogroupisogroup24605,4.20980741273267
isogroupisogroup24620,0.0880160053039179
isogroupisogroup24645,0.395479790470568
isogroupisogroup24660,-0.429100584207495
isogroupisogroup24670,3.14814517073266
isogroupisogroup24675,0.0605614345266744
isogroupisogroup24680,0.0708900633643264
isogroupisogroup24682,2.74329309735064
isogroupisogroup24699,2.23898244298307
isogroupisogroup24721,1.96956609316807
isogroupisogroup24738,0.474594578563886
isogroupisogroup24776,-0.52188612880311
isogroupisogroup24781,-1.63129179021458
isogroupisogroup24782,1.08214002196143
isogroupisogroup24786,0.211136221898445
isogroupisogroup24812,-1.49647737274643
isogroupisogroup24820,-1.40941331942382
isogroupisogroup24832,-1.18471370005766
isogroupisogroup24835,2.07915001055449
isogroupisogroup2486,-1.98936992965355
isogroupisogroup24866,0.0216351842766398
isogroupisogroup24953,-0.0890112761251194
isogroupisogroup25006,0.726529697422029
isogroupisogroup25034,0.715921178894914
isogroupisogroup25035,-0.13083661954009
isogroupisogroup25071,1.13752650240786
isogroupisogroup25090,-0.544641296940667
isogroupisogroup25138,-1.18223570116305
isogroupisogroup25174,5.32650040916422
isogroupisogroup25225,-0.219099042274893
isogroupisogroup25256,0.605459508880824
isogroupisogroup25262,-0.703026003995023
isogroupisogroup25309,-2.73090146512591
isogroupisogroup25330,0.112920969724992
isogroupisogroup25361,0.169826732936933
isogroupisogroup25396,-0.104105913419136
isogroupisogroup25432,1.18410466789802
isogroupisogroup25458,2.74130335758187
isogroupisogroup25483,-0.109089364642678
isogroupisogroup25498,1.18247885481965
isogroupisogroup25525,-0.850367544633424
isogroupisogroup25566,0.201232921719008
isogroupisogroup25572,0.0129131171731349
isogroupisogroup25583,4.22693198889372
isogroupisogroup25613,4.14237391347411
isogroupisogroup25628,-2.84425748901875
isogroupisogroup25647,-0.27681656197186
isogroupisogroup25648,0.00602311393270145
isogroupisogroup25665,-1.47162491837352
isogroupisogroup25750,-0.0551714786106571
isogroupisogroup25764,-0.825071191903944
isogroupisogroup25803,-0.533430511674518
isogroupisogroup25905,-1.28802405857937
isogroupisogroup25927,-0.276517144475401
isogroupisogroup25965,-0.200471073976746
isogroupisogroup26000,0.0612564812431168
isogroupisogroup26066,-0.196484006032528
isogroupisogroup26076,9.72584468393652
isogroupisogroup26078,-2.15825820000909
isogroupisogroup26081,0.715601808839541
isogroupisogroup26092,-0.495411684225563
isogroupisogroup26131,3.23503910104066
isogroupisogroup26225,2.01923990448535
isogroupisogroup26237,0.938778679947963
isogroupisogroup26249,0.108385544799271
isogroupisogroup26272,-0.107336613075688
isogroupisogroup26308,-0.354398080902669
isogroupisogroup26312,0.16810775613453
isogroupisogroup26315,-1.96095185958437
isogroupisogroup26334,0.627343867662218
isogroupisogroup26338,-1.36339952927403
isogroupisogroup26357,-0.739443322722347
isogroupisogroup26387,-0.559394584238561
isogroupisogroup26392,-1.08739544679928
isogroupisogroup26413,2.09954071948548
isogroupisogroup26433,0.321679873336997
isogroupisogroup26440,3.73973396593509
isogroupisogroup26462,1.76075459665166
isogroupisogroup26515,0.262145901006026
isogroupisogroup26532,0.489146729359831
isogroupisogroup26537,-0.136469869996563
isogroupisogroup26548,-0.292064344309968
isogroupisogroup26589,-0.281177190883183
isogroupisogroup26593,-1.03117073205944
isogroupisogroup26601,0.372939241167783
isogroupisogroup26623,0.288034069779883
isogroupisogroup26628,-0.248686666889356
isogroupisogroup26631,-0.592079416785798
isogroupisogroup26643,1.05610238082598
isogroupisogroup26646,0.625422044686168
isogroupisogroup26652,-1.10469044866465
isogroupisogroup26668,-0.793983245003227
isogroupisogroup26678,0.818851602156547
isogroupisogroup26684,-0.100026890844746
isogroupisogroup26685,-0.149458299867419
isogroupisogroup26731,-3.20677425148071
isogroupisogroup26735,-0.605934227942626
isogroupisogroup26751,6.36148859131598
isogroupisogroup26779,0.870778889820693
isogroupisogroup26815,-0.337431948944821
isogroupisogroup26827,2.41207618319973
isogroupisogroup26839,0.0552133045993816
isogroupisogroup26865,-0.226121971567778
isogroupisogroup26881,0.637551671015207
isogroupisogroup26890,-0.175848449450717
isogroupisogroup26912,4.13696444341131
isogroupisogroup26946,-0.817739942289297
isogroupisogroup26979,-0.371234279686162
isogroupisogroup27027,0.21787801843986
isogroupisogroup27034,0.184029098516789
isogroupisogroup27041,0.304951145851231
isogroupisogroup27072,1.25876402037664
isogroupisogroup27076,0.374596324066953
isogroupisogroup27185,1.18967422222637
isogroupisogroup27209,0.16340231884989
isogroupisogroup27224,-0.0642947213609504
isogroupisogroup27240,0.571419364735651
isogroupisogroup27263,-0.780010137185827
isogroupisogroup27270,0.480320126656149
isogroupisogroup27382,1.09583162603463
isogroupisogroup27389,-0.491207579299365
isogroupisogroup27398,-0.329644020647561
isogroupisogroup27445,-0.241082756021535
isogroupisogroup27483,-1.27750700014146
isogroupisogroup27489,0.0884221617710645
isogroupisogroup27491,-1.11264687917145
isogroupisogroup27492,3.06688676489025
isogroupisogroup27505,-0.402805182683164
isogroupisogroup27524,-0.0525913553970177
isogroupisogroup27540,2.18176502036442
isogroupisogroup27589,-0.299443051573821
isogroupisogroup27600,-1.178159297427
isogroupisogroup27624,1.1637237486163
isogroupisogroup27693,-0.541105564221842
isogroupisogroup27742,-0.39318175393758
isogroupisogroup27766,-4.2611292446178
isogroupisogroup27767,1.09613380301413
isogroupisogroup27772,-1.9687439528967
isogroupisogroup27846,0.658760024282822
isogroupisogroup27861,-1.65973216772808
isogroupisogroup27882,-1.77802170924071
isogroupisogroup27885,-0.452129698571013
isogroupisogroup27937,3.05227739108105
isogroupisogroup27952,0.85061891207497
isogroupisogroup27967,0.722679247064158
isogroupisogroup27988,-0.770992780155546
isogroupisogroup28014,-0.383270968517592
isogroupisogroup28112,1.24257949631782
isogroupisogroup28116,0.526973600688616
isogroupisogroup28118,0.674094997714757
isogroupisogroup28156,-0.13313172432009
isogroupisogroup28160,1.41206092699685
isogroupisogroup28222,0.185846342204275
isogroupisogroup28353,-0.303502414649544
isogroupisogroup28423,-3.25511861351612
isogroupisogroup28490,1.64856112851634
isogroupisogroup28522,-1.89939245002384
isogroupisogroup28539,-2.19420143087836
isogroupisogroup28554,0.0128591404576795
isogroupisogroup28558,-0.424782679936459
isogroupisogroup28561,0.545547571097427
isogroupisogroup28564,0.566221362261489
isogroupisogroup28611,0.328997464174739
isogroupisogroup28641,1.23355158667681
isogroupisogroup28644,-0.414983832473322
isogroupisogroup28660,-0.459866831705889
isogroupisogroup28662,0.23946872363426
isogroupisogroup28687,1.10723507220957
isogroupisogroup28944,0.509284567502462
isogroupisogroup28949,1.23808903872693
isogroupisogroup28950,0.482402808081513
isogroupisogroup28956,-0.114185374328664
isogroupisogroup29021,0.759439689572606
isogroupisogroup29034,0.863143610552972
isogroupisogroup29065,-0.465511875842203
isogroupisogroup29111,-0.548466317985426
isogroupisogroup29124,0.969695909601991
isogroupisogroup29141,0.32496613594848
isogroupisogroup29153,-2.13962489825793
isogroupisogroup29160,0.662800206209828
isogroupisogroup29265,-0.994497822914403
isogroupisogroup29308,1.50467004061815
isogroupisogroup29310,2.54537354605409
isogroupisogroup29326,-1.42118309148252
isogroupisogroup29333,0.629188560930457
isogroupisogroup29334,-4.44124872850286
isogroupisogroup29377,-2.66318070166357
isogroupisogroup29380,-0.733732507800902
isogroupisogroup29414,1.06721122230294
isogroupisogroup29476,0.0794093480848916
isogroupisogroup29482,-0.520378257137978
isogroupisogroup29492,0.569519910519947
isogroupisogroup29538,0.215388332932083
isogroupisogroup29556,-1.10765394136714
isogroupisogroup29580,-1.61550084363919
isogroupisogroup29606,0.243235642886846
isogroupisogroup29622,1.55241007618436
isogroupisogroup29659,1.04029357531066
isogroupisogroup29678,0.320367348538488
isogroupisogroup29679,0.443735263825983
isogroupisogroup29693,1.4888429126999
isogroupisogroup29705,-0.74013504901126
isogroupisogroup29712,11.8069775036862
isogroupisogroup29719,8.59815454929753
isogroupisogroup29731,-3.2220047474304
isogroupisogroup29743,-0.105494022549633
isogroupisogroup29779,-0.356255039968315
isogroupisogroup29870,0.0934852136488557
isogroupisogroup29871,0.535647573946829
isogroupisogroup29874,0.155085935630909
isogroupisogroup29885,-0.0226068561642105
isogroupisogroup29892,0.41651098675249
isogroupisogroup29937,2.78698534170096
isogroupisogroup29951,-1.04380061663391
isogroupisogroup30045,-0.01758654642105
isogroupisogroup30067,-0.387666237259366
isogroupisogroup30095,-1.12544158194973
isogroupisogroup30114,-0.340035726756766
isogroupisogroup30117,-0.826158566602063
isogroupisogroup30119,0.037389171304403
isogroupisogroup30137,-0.250369609118782
isogroupisogroup30179,7.72221458595658
isogroupisogroup30204,-2.25376309545391
isogroupisogroup30212,-0.866284432478633
isogroupisogroup30228,4.81800595337193
isogroupisogroup30299,0.635020823732268
isogroupisogroup30302,1.83950758333899
isogroupisogroup30321,0.158972548313427
isogroupisogroup30322,-0.00483397943606794
isogroupisogroup30329,0.828415206488668
isogroupisogroup30361,-0.0685654306386092
isogroupisogroup30453,-0.539931776626374
isogroupisogroup30466,-0.668284530177028
isogroupisogroup30467,-0.781636007507008
isogroupisogroup30486,-1.91472998787105
isogroupisogroup30492,0.551422907537495
isogroupisogroup30497,-0.140842030118725
isogroupisogroup30499,4.8210114631021
isogroupisogroup30503,-1.11923451857568
isogroupisogroup30531,-0.0165020466191677
isogroupisogroup30537,0.306169929105228
isogroupisogroup30615,-0.0295270999390029
isogroupisogroup30638,0.152231355475611
isogroupisogroup30653,0.0379377593253596
isogroupisogroup30667,-3.17009314276931
isogroupisogroup30685,1.56685683869238
isogroupisogroup30699,-0.356156299712158
isogroupisogroup30722,0.348005065084021
isogroupisogroup30741,1.40244305362279
isogroupisogroup30750,0.955085942930142
isogroupisogroup30752,-0.085935569281265
isogroupisogroup30754,-0.185929562670581
